もちのつき	1851	1851	7500	望の月
つきたち	1851	1851	7500	月立ち
つきごもり	1851	1851	7500	月隠り
ふぐりなし	1851	1851	7500	陰嚢無し
けいもうぜったいくんしゅ	1851	1851	7500	啓蒙絶対君主
そにどり	1851	1851	7500	そに鳥
どんが	1851	1851	7500	嫩芽
ひ	1851	1851	7500	婢
ははか	1851	1851	7500	波波迦
かばざくら	1851	1851	7500	樺桜
いいがい	1851	1851	7500	飯匙
はなずもう	1851	1851	7500	花角力
かもうり	1851	1851	7500	氈瓜
ふみつぎ	1851	1851	7500	踏み継ぎ
こうこげんのていり	1851	1851	7500	勾股弦の定理
こきん	1851	1851	7500	胡琴
みさき	1851	1851	7500	御先
ゆするばち	1851	1851	7500	土蜂
めいれい	1851	1851	7500	螟蛉
すがる	1851	1851	7500	蜾蠃
かわむし	1851	1851	7500	皮虫
かん	1851	1851	7500	坎
くしろ	1851	1851	7500	釧
たまき	1851	1851	7500	手纏
あとのつき	1851	1851	7500	後の月
のちのつきみ	1851	1851	7500	後の月見
らんご	1851	1851	7500	蘭語
びくにん	1851	1851	7500	比丘尼ん
あまっちょ	1851	1851	7500	尼っちょ
しょうもんそう	1851	1851	7500	声聞僧
てんじくがく	1851	1851	7500	天竺楽
さがく	1851	1851	7500	左楽
しょうせつ	1851	1851	7500	勝絶
いんせんぽう	1851	1851	7500	陰旋法
ようせんぽう	1851	1851	7500	陽旋法
あまどり	1851	1851	7500	雨鳥
かまつか	1851	1851	7500	鎌柄
ははのみこと	1851	1851	7500	母の命
つまのみこと	1851	1851	7500	妻の命
みこのみこと	1851	1851	7500	皇子の尊
すめみま	1851	1851	7500	皇御孫
きょうほうじゃく	1851	1851	7500	享保尺
またしろうじゃく	1851	1851	7500	又四郎尺
だいしゃく	1851	1851	7500	大尺
せっちゅうじゃく	1851	1851	7500	折衷尺
こまじゃく	1851	1851	7500	高麗尺
とうしゃく	1851	1851	7500	唐尺
てんぴょうじゃく	1851	1851	7500	天平尺
しゅうしゃく	1851	1851	7500	周尺
まふつのかがみ	1851	1851	7500	真経津の鏡
やさかに	1851	1851	7500	八尺瓊
やさかにのまがたま	1851	1851	7500	八尺瓊勾玉
あた	1851	1851	7500	咫
やあた	1851	1851	7500	八咫
シャムご	1851	1851	7500	シャム語
ぬほこ	1851	1851	7500	瓊矛
あまのうきはし	1851	1851	7500	天の浮橋
おのころじま	1851	1851	7500	オノゴロ島
あまのぬほこ	1851	1851	7500	天の瓊矛
あまのみはしら	1851	1851	7500	天の御柱
やひろどの	1851	1851	7500	八尋殿
やしまくに	1851	1851	7500	八洲国
おおやしま	1851	1851	7500	大八洲
おおやしまぐに	1851	1851	7500	大八洲国
あかかがち	1851	1851	7500	赤酸漿
あまのますひと	1851	1851	7500	天の益人
ますひと	1851	1851	7500	益人
あずまあそび	1851	1851	7500	東遊び
ふとまに	1851	1851	7500	太占
さるがくのう	1851	1851	7500	猿楽能
ふなくらべ	1851	1851	7500	船競べ
よしはらえ	1851	1851	7500	善祓
あしはらえ	1851	1851	7500	悪祓
なかとみのはらえ	1851	1851	7500	中臣祓
おおぬさ	1851	1851	7500	大幣
こぬさ	1851	1851	7500	小幣
きりぬさ	1851	1851	7500	切麻
まむぎ	1851	1851	7500	真麦
ひもろぎ	1851	1851	7500	胙
ひもろぎ	1851	1851	7500	神籬
おこも	1851	1851	7500	御薦
いちのみこ	1851	1851	7500	一の御子
いわさか	1851	1851	7500	磐境
のちのいみな	1851	1851	7500	後の諱
あこめ	1851	1851	7500	衵
やつあしのつくえ	1851	1851	7500	八足の机
にわび	1851	1851	7500	庭火
つむ	1851	1851	7500	舶
とよあしはらのみずほのくに	1851	1851	7500	豊葦原瑞穂国
そこのくに	1851	1851	7500	底の国
りょうこ	1851	1851	7500	陵戸
しぬひ	1851	1851	7500	私奴婢
かんぬひ	1851	1851	7500	官奴婢
くぬひ	1851	1851	7500	公奴婢
みやつこ	1851	1851	7500	御奴
ちしお	1851	1851	7500	千入
やくさのかばね	1851	1851	7500	八色の姓
はっせい	1851	1851	7500	八姓
みちのし	1851	1851	7500	道の師
たいへき	1851	1851	7500	大辟
しもと	1851	1851	7500	葼
しょう	1851	1851	7500	抄
みせだな	1851	1851	7500	店棚
ふしのま	1851	1851	7500	節の間
にわのおしえ	1851	1851	7500	庭の訓
いくさのにわ	1851	1851	7500	軍の庭
そばにょうぼう	1851	1851	7500	側女房
すず	1851	1851	7500	篶
ひめいい	1851	1851	7500	姫飯
つき	1851	1851	7500	坏
おごう	1851	1851	7500	御御
あきつかみ	1851	1851	7500	現つ神
てなえ	1851	1851	7500	攣
ちゅうか	1851	1851	7500	中夏
あさすずみ	1851	1851	7500	朝涼み
あさすず	1851	1851	7500	朝涼
たにぐく	1851	1851	7500	谷蟆
さしぶ	1851	1851	7500	烏草樹
ところずら	1851	1851	7500	野老葛
みつのかしわ	1851	1851	7500	三角柏
におどり	1851	1851	7500	鳰鳥
まさきのかずら	1851	1851	7500	真拆の葛
まさきずら	1851	1851	7500	真拆葛
ごぜんさま	1851	1851	7500	御前様
ごおん	1851	1851	7500	五陰
いさらい	1851	1851	7500	いさら井
いささおざさ	1851	1851	7500	いささ小笹
いさらなみ	1851	1851	7500	細小波
ささらがた	1851	1851	7500	細形
なかぼそ	1851	1851	7500	中細
いささおがわ	1851	1851	7500	いささ小川
いささがわ	1851	1851	7500	いささ川
くれのおも	1851	1851	7500	呉の母
いなおおせどり	1851	1851	7500	稲負鳥
おさめふだ	1851	1851	7500	納め札
たじ	1851	1851	7500	多時
むとく	1851	1851	7500	無徳
いましき	1851	1851	7500	今しき
さにわ	1851	1851	7500	審神者
ゾーンけいしき	1851	1851	7500	ゾーン形式
とうろくしゅうめい	1851	1851	7500	登録集名
よみとりヘッド	1851	1851	7500	読み取りヘッド
ざしきいぬ	1851	1851	7500	座敷犬
おたあさま	1851	1851	7500	御母様
おもうさま	1851	1851	7500	御父様
かしり	1851	1851	7500	呪り
すあい	1851	1851	7500	牙婆
いくたち	1851	1851	7500	生大刀
こご	1851	1851	7500	故吾
こんご	1851	1851	7500	今吾
すまいびと	1851	1851	7500	相撲人
けずりばな	1851	1851	7500	削り花
さんちょう	1851	1851	7500	三鳥
ふじは	1851	1851	7500	富士派
あるじもうけ	1851	1851	7500	饗設け
じゅ	1851	1851	7500	従
いちあいいっさつ	1851	1851	7500	一挨一拶
びわのこと	1851	1851	7500	琵琶の琴
よつのお	1851	1851	7500	四つの緒
むろつみ	1851	1851	7500	室積み
よきほど	1851	1851	7500	善き程
ささがに	1851	1851	7500	細蟹
きんう	1851	1851	7500	金烏
きんうぎょくと	1851	1851	7500	金烏玉兎
げんと	1851	1851	7500	玄兎
はたて	1851	1851	7500	果たて
つるぶくろ	1851	1851	7500	弦袋
いけどし	1851	1851	7500	いけ年
こんず	1851	1851	7500	濃漿
におもい	1851	1851	7500	煮御水
どんがめ	1851	1851	7500	団亀
うつつぜめ	1851	1851	7500	現責
ギヤマンせき	1851	1851	7500	ギヤマン石
わろ	1851	1851	7500	我郎
ばたく	1851	1851	7500	馬鐸
ふとう	1851	1851	7500	斧頭
ぼうすいしゃ	1851	1851	7500	紡錘車
とんてき	1851	1851	7500	頓的
はんえん	1851	1851	7500	攀縁
まくらぞうし	1851	1851	7500	枕草紙
もろこしぶね	1851	1851	7500	唐土船
もろこしびと	1851	1851	7500	唐土人
めぐみ	1851	1851	7500	め組
めぐみのかしら	1851	1851	7500	め組の頭
はやりかぜ	1851	1851	7500	流行風邪
ようとう	1851	1851	7500	揺蕩
さん	1851	1851	7500	餐
おして	1851	1851	7500	押し手
おうりゅう	1851	1851	7500	横流
かわたれどき	1851	1851	7500	彼は誰時
けんいし	1851	1851	7500	剣石
うじのかみ	1851	1851	7500	氏上
きふ	1851	1851	7500	棋布
しぶんほう	1851	1851	7500	四分法
あいぼれ	1851	1851	7500	相惚れ
ともつひと	1851	1851	7500	友つ人
さんえきゆう	1851	1851	7500	三益友
さんそんゆう	1851	1851	7500	三損友
ようえき	1851	1851	7500	徭役
ねんしゃ	1851	1851	7500	念者
まいたん	1851	1851	7500	昧旦
つじとり	1851	1851	7500	辻取り
よばいびと	1851	1851	7500	婚人
よばいぶみ	1851	1851	7500	婚文
ねのかたすくに	1851	1851	7500	根の堅州国
はいじく	1851	1851	7500	敗衄
はなきり	1851	1851	7500	劓
けん	1851	1851	7500	壎
にっそう	1851	1851	7500	入宋
むすびじょう	1851	1851	7500	結び状
むすびぶみ	1851	1851	7500	結び文
きみ	1851	1851	7500	鬼魅
しょうきゃく	1851	1851	7500	掌客
ツマグロ	1851	1851	7500	端黒
うみうそ	1851	1851	7500	海獺
いばりぶくろ	1851	1851	7500	尿袋
ないぜんし	1851	1851	7500	内膳司
ほうたん	1851	1851	7500	宝丹
むすめぶん	1851	1851	7500	娘分
ひとくずれ	1851	1851	7500	人崩れ
わたぎぬ	1851	1851	7500	綿衣
せきれき	1851	1851	7500	石礫
きょうせい	1851	1851	7500	強盛
こぼう	1851	1851	7500	虎榜
せんり	1851	1851	7500	賤吏
えきし	1851	1851	7500	駅使
きょうく	1851	1851	7500	驚懼
あぎと	1851	1851	7500	顎門
つちすり	1851	1851	7500	腴
ししびしお	1851	1851	7500	肉醤
ふんもん	1851	1851	7500	憤悶
ぎょうかく	1851	1851	7500	暁角
こじゃく	1851	1851	7500	孤弱
おんこう	1851	1851	7500	恩幸
のぎ	1851	1851	7500	鯁
ががん	1851	1851	7500	鵞眼
ちんせき	1851	1851	7500	枕籍
むらがらす	1851	1851	7500	群烏
ひつぐう	1851	1851	7500	匹偶
ぎいん	1851	1851	7500	妓院
せんぼう	1851	1851	7500	瞻望
しう	1851	1851	7500	祠宇
しょうろう	1851	1851	7500	娼楼
やばおんな	1851	1851	7500	矢場女
ふんりゃく	1851	1851	7500	焚掠
たんれい	1851	1851	7500	貪戻
かがい	1851	1851	7500	嬥歌
あぶみがわら	1851	1851	7500	鐙瓦
ずし	1851	1851	7500	途子
かたつじょうつう	1851	1851	7500	下達上通
かたふたがり	1851	1851	7500	方塞がり
かたたがい	1851	1851	7500	方違い
かたたがえどころ	1851	1851	7500	方違へ所
じとう	1851	1851	7500	耳当
つゆのやど	1851	1851	7500	露の宿
おそごと	1851	1851	7500	嘘言
かくしおんな	1851	1851	7500	隠し女
